,country,points,price,variety,millesime
126113,US,84,16.0,Sauvignon Blanc,2018.0
126116,US,84,22.0,Red Blend,2016.0
126117,US,84,16.0,Chardonnay,2017.0
126119,US,84,17.0,Cabernet Sauvignon,2016.0
126120,France,84,14.0,Bordeaux-style Red Blend,2017.0
126122,Chile,84,12.0,Sauvignon Blanc,2018.0
126126,Chile,84,12.0,Pinot Noir,2017.0
126130,US,84,17.0,Rosé,2017.0
126133,US,89,37.0,Red Blend,2017.0
126135,US,89,25.0,Pinot Noir,2019.0
126136,US,89,43.0,Red Blend,2017.0
126138,US,88,27.0,Riesling,2016.0
126140,US,88,39.0,Syrah,2017.0
126144,US,88,40.0,Bordeaux-style Red Blend,2013.0
126147,US,88,23.0,Cabernet Sauvignon,2017.0
126148,US,88,21.0,Rosé,2019.0
126149,US,88,34.0,Pinot Noir,2018.0
126150,US,88,24.0,Chardonnay,2018.0
126151,US,88,26.0,Pinot Noir,2018.0
126156,US,88,29.0,Chardonnay,2018.0
126159,Spain,88,30.0,Cabernet Sauvignon,2012.0
126160,US,88,37.0,Syrah,2016.0
126164,US,88,29.0,Red Blend,2014.0
126165,US,88,27.0,Riesling,2014.0
126166,US,88,20.0,Riesling,2015.0
126169,Austria,88,27.0,Riesling,2015.0
126174,US,88,36.0,Syrah,2013.0
126176,US,88,47.0,Pinot Noir,2014.0
126178,US,88,32.0,Pinot Noir,2014.0
126179,US,88,35.0,Chardonnay,2014.0
126180,US,88,24.0,Sauvignon Blanc,2015.0
126183,US,88,51.0,Pinot Noir,2014.0
126184,US,88,55.0,Pinot Noir,2014.0
126185,US,88,38.0,Syrah,2013.0
126191,US,88,28.0,Riesling,2013.0
126193,France,88,18.0,Bordeaux-style Red Blend,2021.0
126194,France,88,17.0,Bordeaux-style Red Blend,2021.0
126195,France,88,27.0,Bordeaux-style Red Blend,2021.0
126196,US,88,26.0,Merlot,2019.0
126198,France,88,17.0,Rosé,2022.0
126199,US,88,49.0,Cabernet Sauvignon,2019.0
126201,US,88,33.0,Pinot Noir,2020.0
126202,US,88,21.0,Riesling,2021.0
126204,US,88,34.0,Pinot Noir,2020.0
126206,France,88,18.0,Merlot,2021.0
126207,US,88,28.0,Bordeaux-style Red Blend,2020.0
126209,Austria,88,17.0,Rosé,2022.0
126212,US,88,18.0,Cabernet Sauvignon,2021.0
126213,France,88,17.0,Rosé,2022.0
126214,US,88,18.0,Sauvignon Blanc,2022.0
126215,US,88,36.0,Pinot Noir,2020.0
126216,France,88,23.0,Bordeaux-style Red Blend,2021.0
126217,France,88,18.0,Rosé,2022.0
126218,France,88,20.0,Bordeaux-style Red Blend,2021.0
126219,France,88,23.0,Bordeaux-style Red Blend,2020.0
126220,France,88,19.0,Bordeaux-style Red Blend,2020.0
126221,France,88,17.0,Bordeaux-style Red Blend,2021.0
126222,US,95,57.0,Cabernet Sauvignon,2014.0
126223,Argentina,95,66.0,Red Blend,2013.0
126224,US,95,98.0,Cabernet Sauvignon,2013.0
126225,US,95,86.0,Cabernet Sauvignon,2013.0
126227,US,95,127.0,Cabernet Sauvignon,2013.0
126228,US,95,39.0,Riesling,2015.0
126229,US,95,100.0,Cabernet Sauvignon,2012.0
126233,US,95,57.0,Merlot,2013.0
126234,US,94,162.0,Bordeaux-style Red Blend,2013.0
126235,US,94,68.0,Bordeaux-style Red Blend,2013.0
126238,US,94,57.0,Chardonnay,2015.0
126239,US,94,53.0,Syrah,2013.0
126240,US,94,125.0,Cabernet Sauvignon,2013.0
126241,France,94,110.0,Pinot Noir,2014.0
126246,US,94,64.0,Merlot,2013.0
126248,Chile,84,11.0,Sauvignon Blanc,2020.0
126249,US,84,13.0,Chardonnay,2020.0
126250,US,84,16.0,Sauvignon Blanc,2020.0
126252,France,84,11.0,Rosé,2021.0
126254,US,84,10.0,Sauvignon Blanc,2020.0
126255,US,84,19.0,Syrah,2018.0
126260,Italy,84,12.0,Red Blend,2020.0
126262,US,84,10.0,Cabernet Sauvignon,2019.0
126266,US,84,19.0,Syrah,2018.0
126267,US,84,18.0,Pinot Noir,2018.0
126268,Portugal,84,10.0,Rosé,2021.0
126270,US,84,18.0,Cabernet Sauvignon,2018.0
126274,Portugal,84,10.0,Rosé,2021.0
126277,US,92,37.0,Pinot Noir,2020.0
126278,US,92,33.0,Pinot Noir,2020.0
126279,US,92,45.0,Syrah,2018.0
126280,US,92,37.0,Pinot Noir,2020.0
126281,US,92,35.0,Chardonnay,2020.0
126282,Italy,92,42.0,Red Blend,2019.0
126284,France,92,30.0,Bordeaux-style Red Blend,2020.0
126286,France,92,44.0,Sauvignon Blanc,2020.0
126287,France,92,39.0,Bordeaux-style Red Blend,2020.0
126289,France,92,33.0,Bordeaux-style Red Blend,2020.0
126290,France,92,43.0,Bordeaux-style Red Blend,2020.0
126291,France,92,29.0,Chardonnay,2021.0
126295,US,92,39.0,Pinot Noir,2020.0
126297,US,92,35.0,Pinot Noir,2020.0
126298,US,92,39.0,Chardonnay,2019.0
126299,US,92,28.0,Pinot Noir,2020.0
126300,US,92,27.0,Riesling,2020.0
126301,US,92,70.0,Cabernet Sauvignon,2016.0
126302,US,92,28.0,Sauvignon Blanc,2021.0
126303,US,92,42.0,Pinot Noir,2020.0
126305,US,92,44.0,Pinot Noir,2019.0
126306,US,92,75.0,Cabernet Sauvignon,2019.0
126308,US,87,21.0,Chardonnay,2021.0
126309,US,87,38.0,Red Blend,2016.0
126310,US,87,21.0,Bordeaux-style Red Blend,2022.0
126311,US,87,21.0,Cabernet Sauvignon,2021.0
126312,US,87,17.0,Sauvignon Blanc,2022.0
126314,US,87,19.0,Merlot,2021.0
126315,US,87,23.0,Syrah,2020.0
126319,Italy,87,16.0,Red Blend,2022.0
126322,Italy,87,16.0,Rosé,2022.0
126323,US,87,42.0,Cabernet Sauvignon,2020.0
126324,US,87,24.0,Cabernet Sauvignon,2021.0
126326,US,87,18.0,Rosé,2022.0
126330,France,87,22.0,Bordeaux-style Red Blend,2018.0
126332,France,87,16.0,Bordeaux-style Red Blend,2022.0
126333,France,87,19.0,Bordeaux-style Red Blend,2021.0
126334,France,87,24.0,Bordeaux-style Red Blend,2020.0
126335,France,87,20.0,Bordeaux-style Red Blend,2021.0
126336,France,87,19.0,Bordeaux-style Red Blend,2021.0
126338,Argentina,90,34.0,Bordeaux-style Red Blend,2012.0
126339,US,90,33.0,Red Blend,2012.0
126340,US,90,27.0,Chardonnay,2014.0
126341,Italy,90,45.0,Red Blend,2013.0
126343,US,90,29.0,Sauvignon Blanc,2014.0
126346,US,90,46.0,Pinot Noir,2013.0
126348,US,90,73.0,Pinot Noir,2014.0
126355,US,90,78.0,Syrah,2013.0
126356,US,91,34.0,Syrah,2014.0
126357,US,91,57.0,Syrah,2009.0
126361,Germany,91,52.0,Riesling,2014.0
126362,Germany,91,50.0,Riesling,2014.0
126363,US,91,47.0,Pinot Noir,2014.0
126367,US,91,90.0,Cabernet Sauvignon,2014.0
126368,US,91,47.0,Chardonnay,2014.0
126369,US,91,55.0,Cabernet Sauvignon,2013.0
126373,US,91,63.0,Pinot Noir,2014.0
126374,US,91,45.0,Pinot Noir,2013.0
126377,US,86,24.0,Cabernet Sauvignon,2015.0
126379,US,86,62.0,Syrah,2015.0
126381,US,86,28.0,Red Blend,2016.0
126383,France,86,20.0,Bordeaux-style Red Blend,2017.0
126384,France,86,18.0,Bordeaux-style Red Blend,2017.0
126385,Chile,86,20.0,Pinot Noir,2017.0
126387,Chile,86,16.0,Cabernet Sauvignon,2017.0
126390,Germany,86,15.0,Riesling,2017.0
126391,Austria,86,16.0,Rosé,2018.0
126393,Italy,86,20.0,Red Blend,2017.0
126394,US,86,24.0,Merlot,2017.0
126395,US,86,20.0,Chardonnay,2018.0
126396,Chile,86,27.0,Syrah,2017.0
126397,US,86,19.0,Chardonnay,2018.0
126398,US,86,67.0,Cabernet Sauvignon,2012.0
126401,US,86,33.0,Chardonnay,2016.0
126409,US,88,109.0,Cabernet Sauvignon,2010.0
126414,Italy,88,23.0,Red Blend,2017.0
126416,Italy,88,37.0,Red Blend,2013.0
126417,US,88,36.0,Chardonnay,2017.0
126418,US,88,24.0,Red Blend,2017.0
126419,US,88,26.0,Riesling,2018.0
126423,US,88,50.0,Cabernet Sauvignon,2016.0
126424,US,88,23.0,Riesling,2017.0
126425,US,88,24.0,Merlot,2016.0
126426,US,88,30.0,Syrah,2017.0
126427,France,88,29.0,Riesling,2016.0
126428,US,88,19.0,Merlot,2016.0
126430,US,88,21.0,Red Blend,2017.0
126431,US,88,31.0,Red Blend,2015.0
126432,France,93,39.0,Pinot Noir,2020.0
126433,Argentina,93,49.0,Bordeaux-style Red Blend,2018.0
126436,US,93,45.0,Pinot Noir,2020.0
126438,France,93,56.0,Chardonnay,2020.0
126442,US,93,31.0,Pinot Noir,2020.0
126443,US,93,40.0,Chardonnay,2020.0
126444,France,93,61.0,Chardonnay,2020.0
126445,France,93,58.0,Chardonnay,2020.0
126448,Argentina,93,46.0,Bordeaux-style Red Blend,2019.0
126449,Argentina,93,82.0,Bordeaux-style Red Blend,2018.0
126452,France,93,43.0,Pinot Noir,2020.0
126453,US,93,118.0,Bordeaux-style Red Blend,2019.0
126455,France,93,50.0,Chardonnay,2020.0
126456,Argentina,93,72.0,Bordeaux-style Red Blend,2018.0
126457,France,93,70.0,Pinot Noir,2020.0
126458,France,93,60.0,Pinot Noir,2020.0
126459,US,93,41.0,Chardonnay,2020.0
126460,Germany,93,56.0,Riesling,2021.0
126461,US,93,40.0,Pinot Noir,2020.0
126476,US,86,19.0,Cabernet Sauvignon,2017.0
126480,Italy,86,18.0,Chardonnay,2017.0
126481,France,86,24.0,Merlot,2016.0
126482,France,86,15.0,Bordeaux-style Red Blend,2017.0
126483,France,86,41.0,Bordeaux-style Red Blend,2015.0
126492,US,92,55.0,Syrah,2013.0
126494,US,92,56.0,Pinot Noir,2013.0
126495,US,92,47.0,Syrah,2014.0
126496,US,92,69.0,Cabernet Sauvignon,2013.0
126497,US,92,56.0,Pinot Noir,2014.0
126498,Italy,92,74.0,Red Blend,2011.0
126499,US,92,81.0,Cabernet Sauvignon,2013.0
126500,US,92,54.0,Pinot Noir,2014.0
126501,US,92,65.0,Cabernet Sauvignon,2013.0
126502,US,92,50.0,Cabernet Sauvignon,2013.0
126505,US,92,46.0,Pinot Noir,2013.0
126506,US,92,73.0,Merlot,2012.0
126510,US,92,82.0,Cabernet Sauvignon,2012.0
126512,US,92,56.0,Pinot Noir,2014.0
126517,Italy,91,97.0,Red Blend,2016.0
126518,US,91,38.0,Cabernet Sauvignon,2020.0
126519,US,91,30.0,Red Blend,2020.0
126524,US,91,42.0,Pinot Noir,2020.0
126526,US,91,27.0,Bordeaux-style Red Blend,2019.0
126527,US,91,37.0,Bordeaux-style Red Blend,2019.0
126528,US,91,38.0,Chardonnay,2020.0
126529,US,91,38.0,Bordeaux-style Red Blend,2019.0
126530,US,91,31.0,Syrah,2020.0
126531,US,91,34.0,Pinot Noir,2019.0
126532,US,91,34.0,Riesling,2019.0
126533,France,91,45.0,Chardonnay,2020.0
126534,France,91,45.0,Pinot Noir,2020.0
126536,France,91,28.0,Sauvignon Blanc,2021.0
126538,France,91,28.0,Chardonnay,2021.0
126539,France,91,33.0,Sauvignon Blanc,2020.0
126540,US,91,42.0,Cabernet Sauvignon,2019.0
126542,US,91,45.0,Cabernet Sauvignon,2019.0
126543,US,91,43.0,Chardonnay,2019.0
126545,US,91,38.0,Pinot Noir,2019.0
126549,US,91,27.0,Sauvignon Blanc,2020.0
126552,US,91,52.0,Red Blend,2019.0
126553,US,91,27.0,Cabernet Sauvignon,2019.0
126555,US,91,30.0,Chardonnay,2020.0
126558,US,91,38.0,Syrah,2019.0
126559,US,91,69.0,Cabernet Sauvignon,2018.0
126560,US,91,52.0,Pinot Noir,2019.0
126561,US,91,36.0,Chardonnay,2019.0
126562,US,91,47.0,Pinot Noir,2019.0
126563,US,91,43.0,Syrah,2018.0
126564,Italy,90,33.0,Red Blend,2016.0
126577,US,88,24.0,Chardonnay,2020.0
126604,Germany,89,20.0,Riesling,2020.0
126607,US,89,21.0,Cabernet Sauvignon,2019.0
126611,France,89,35.0,Riesling,2020.0
126612,US,89,39.0,Pinot Noir,2019.0
126613,Argentina,89,37.0,Red Blend,2019.0
126614,Italy,89,50.0,Chardonnay,2019.0
126621,US,89,28.0,Bordeaux-style Red Blend,2018.0
126622,US,89,33.0,Merlot,2018.0
126628,France,89,25.0,Riesling,2020.0
126629,Germany,89,20.0,Riesling,2020.0
126630,Australia,89,24.0,Red Blend,2019.0
126632,US,89,40.0,Red Blend,2016.0
126634,France,85,27.0,Bordeaux-style Red Blend,2016.0
126636,France,85,22.0,Bordeaux-style Red Blend,2017.0
126639,France,85,53.0,Bordeaux-style Red Blend,2015.0
126640,US,85,20.0,Bordeaux-style Red Blend,2017.0
126642,US,85,22.0,Rosé,2018.0
126644,US,84,13.0,Chardonnay,2018.0
126645,Argentina,84,24.0,Red Blend,2018.0
126646,US,84,29.0,Pinot Noir,2017.0
126648,US,84,22.0,Chardonnay,2016.0
126649,US,84,15.0,Pinot Noir,2018.0
126651,France,84,24.0,Bordeaux-style Red Blend,2017.0
126652,France,84,26.0,Bordeaux-style Red Blend,2017.0
126654,US,84,12.0,Chardonnay,2018.0
126661,US,85,32.0,Cabernet Sauvignon,2011.0
126663,US,85,49.0,Pinot Noir,2013.0
126665,Chile,85,23.0,Pinot Noir,2013.0
126666,US,85,41.0,Pinot Noir,2013.0
126668,Italy,85,16.0,Cabernet Sauvignon,2012.0
126671,Australia,85,20.0,Merlot,2012.0
126672,US,85,25.0,Red Blend,2013.0
126674,US,85,25.0,Chardonnay,2013.0
126675,France,85,25.0,Chardonnay,2012.0
126676,US,85,49.0,Pinot Noir,2013.0
126678,US,85,16.0,Merlot,2013.0
126680,France,85,47.0,Chardonnay,2013.0
126693,US,87,62.0,Cabernet Sauvignon,2010.0
126695,US,87,37.0,Merlot,2011.0
126696,US,86,43.0,Cabernet Sauvignon,2010.0
126708,US,90,31.0,Cabernet Sauvignon,2015.0
126711,France,90,45.0,Chardonnay,2016.0
126712,US,90,62.0,Cabernet Sauvignon,2016.0
126714,Italy,90,42.0,Red Blend,2016.0
126718,US,90,53.0,Pinot Noir,2016.0
126721,US,90,37.0,Syrah,2014.0
126722,Italy,90,34.0,Red Blend,2016.0
126729,Italy,90,29.0,Red Blend,2016.0
126730,US,90,30.0,Chardonnay,2017.0
126732,Italy,90,26.0,Red Blend,2016.0
126733,US,90,43.0,Chardonnay,2016.0
126735,US,90,36.0,Syrah,2015.0
126736,US,90,36.0,Chardonnay,2017.0
126737,US,90,40.0,Cabernet Sauvignon,2008.0
126738,US,91,26.0,Rosé,2020.0
126739,US,91,49.0,Bordeaux-style Red Blend,2018.0
126743,US,91,43.0,Chardonnay,2018.0
126745,US,91,39.0,Merlot,2018.0
126747,France,91,41.0,Bordeaux-style Red Blend,2018.0
126748,US,91,41.0,Syrah,2017.0
126750,US,91,36.0,Riesling,2019.0
126751,US,91,43.0,Bordeaux-style Red Blend,2018.0
126753,US,91,102.0,Cabernet Sauvignon,2012.0
126757,US,91,35.0,Chardonnay,2019.0
126758,Italy,91,28.0,Red Blend,2019.0
126761,US,90,59.0,Cabernet Sauvignon,2017.0
126762,US,90,44.0,Red Blend,2018.0
126763,US,90,45.0,Red Blend,2017.0
126765,US,90,24.0,Chardonnay,2019.0
126766,US,90,31.0,Pinot Noir,2019.0
126779,US,92,77.0,Cabernet Sauvignon,2012.0
126780,US,92,64.0,Bordeaux-style Red Blend,2012.0
126781,US,92,77.0,Red Blend,2011.0
126782,US,92,36.0,Riesling,2014.0
126790,France,90,33.0,Bordeaux-style Red Blend,2016.0
126791,France,90,34.0,Bordeaux-style Red Blend,2017.0
126792,France,90,34.0,Bordeaux-style Red Blend,2015.0
126797,Italy,90,27.0,Red Blend,2017.0
126799,US,90,31.0,Cabernet Sauvignon,2015.0
126800,France,90,34.0,Bordeaux-style Red Blend,2015.0
126801,France,90,28.0,Bordeaux-style Red Blend,2016.0
126802,France,90,30.0,Bordeaux-style Red Blend,2016.0
126803,US,90,58.0,Pinot Noir,2015.0
126804,Chile,90,31.0,Cabernet Sauvignon,2016.0
126806,Chile,90,29.0,Red Blend,2016.0
126807,Italy,90,42.0,Red Blend,2013.0
126809,US,90,44.0,Syrah,2014.0
126811,US,90,44.0,Pinot Noir,2015.0
126815,US,88,47.0,Cabernet Sauvignon,2015.0
126817,US,88,51.0,Red Blend,2015.0
126823,France,88,29.0,Merlot,2016.0
126825,US,88,23.0,Chardonnay,2017.0
126833,US,88,33.0,Pinot Noir,2017.0
126834,Italy,88,37.0,Red Blend,2016.0
126839,Chile,84,11.0,Merlot,2021.0
126843,US,84,14.0,Cabernet Sauvignon,2020.0
126847,France,84,11.0,Rosé,2022.0
126849,Chile,84,12.0,Sauvignon Blanc,2020.0
126850,US,84,21.0,Cabernet Sauvignon,2020.0
126853,US,84,12.0,Sauvignon Blanc,2022.0
126854,Chile,84,11.0,Merlot,2021.0
126857,France,84,11.0,Rosé,2022.0
126858,France,84,11.0,Rosé,2022.0
126859,France,84,9.0,Rosé,2022.0
126860,France,84,14.0,Rosé,2022.0
126869,US,87,19.0,Cabernet Sauvignon,2015.0
126871,US,87,42.0,Cabernet Sauvignon,2014.0
126872,US,87,22.0,Sauvignon Blanc,2016.0
126875,US,87,89.0,Cabernet Sauvignon,2013.0
126876,Argentina,87,22.0,Cabernet Sauvignon,2014.0
126879,France,87,30.0,Bordeaux-style Red Blend,2015.0
126886,US,86,39.0,Cabernet Sauvignon,2013.0
126888,US,86,24.0,Riesling,2015.0
126889,US,86,23.0,Sauvignon Blanc,2015.0
126891,Australia,86,21.0,Riesling,2016.0
126892,Argentina,86,21.0,Cabernet Sauvignon,2014.0
126899,France,87,23.0,Pinot Noir,2019.0
126902,US,87,19.0,Bordeaux-style Red Blend,2019.0
126903,US,87,29.0,Pinot Noir,2019.0
126904,US,87,21.0,Riesling,2020.0
126905,France,87,20.0,Rosé,2020.0
126906,US,87,18.0,Riesling,2020.0
126907,Italy,87,22.0,Red Blend,2015.0
126908,France,87,22.0,Sauvignon Blanc,2020.0
126910,US,87,20.0,Cabernet Sauvignon,2018.0
126911,Italy,87,19.0,Red Blend,2019.0
126912,US,87,19.0,Sauvignon Blanc,2020.0
126913,US,87,26.0,Rosé,2020.0
126914,France,87,21.0,Sauvignon Blanc,2020.0
126915,France,87,22.0,Sauvignon Blanc,2020.0
126925,US,87,17.0,Syrah,2020.0
126927,US,84,15.0,Red Blend,2013.0
126928,Chile,84,17.0,Syrah,2014.0
126933,US,84,18.0,Riesling,2014.0
126935,Chile,84,17.0,Syrah,2013.0
126936,US,84,17.0,Cabernet Sauvignon,2013.0
126937,US,84,37.0,Merlot,2012.0
126939,US,84,33.0,Pinot Noir,2012.0
126940,US,84,16.0,Chardonnay,2014.0
126942,US,84,17.0,Merlot,2013.0
126943,US,84,17.0,Chardonnay,2014.0
126944,Chile,84,15.0,Sauvignon Blanc,2015.0
126945,US,84,25.0,Red Blend,2013.0
126947,US,84,16.0,Chardonnay,2014.0
126948,US,84,28.0,Cabernet Sauvignon,2012.0
126950,Chile,83,13.0,Rosé,2014.0
126952,US,87,28.0,Red Blend,2012.0
126966,Chile,86,19.0,Pinot Noir,2015.0
126967,US,86,29.0,Sauvignon Blanc,2015.0
126969,US,86,45.0,Cabernet Sauvignon,2012.0
126973,US,86,21.0,Chardonnay,2014.0
126978,France,93,38.0,Chardonnay,2020.0
126981,Germany,93,57.0,Riesling,2020.0
126983,US,93,42.0,Chardonnay,2020.0
126984,Germany,93,34.0,Riesling,2020.0
126987,France,93,70.0,Chardonnay,2020.0
126988,France,93,73.0,Pinot Noir,2020.0
126989,Germany,93,33.0,Riesling,2020.0
126990,US,93,40.0,Pinot Noir,2020.0
126991,US,93,39.0,Syrah,2019.0
126992,US,93,39.0,Pinot Noir,2020.0
126993,France,93,41.0,Pinot Noir,2020.0
126994,US,93,51.0,Cabernet Sauvignon,2019.0
126996,Australia,93,45.0,Syrah,2020.0
126998,US,93,54.0,Pinot Noir,2020.0
127000,US,93,31.0,Chardonnay,2020.0
127002,US,93,51.0,Chardonnay,2019.0
127003,France,93,60.0,Chardonnay,2020.0
127004,France,93,53.0,Red Blend,2019.0
127006,US,84,16.0,Riesling,2018.0
127007,US,84,54.0,Cabernet Sauvignon,2016.0
127009,US,84,37.0,Pinot Noir,2018.0
127012,US,84,15.0,Merlot,2018.0
127014,US,84,24.0,Pinot Noir,2018.0
127015,France,84,12.0,Rosé,2019.0
127017,US,84,20.0,Riesling,2018.0
127023,US,84,17.0,Chardonnay,2018.0
127027,US,84,13.0,Red Blend,2018.0
127028,US,84,36.0,Pinot Noir,2018.0
127031,Portugal,85,12.0,Rosé,2022.0
127038,US,85,54.0,Syrah,2017.0
127039,France,85,15.0,Sauvignon Blanc,2021.0
127043,France,85,12.0,Pinot Noir,2022.0
127046,France,85,12.0,Chardonnay,2022.0
127047,France,85,11.0,Pinot Noir,2022.0
127048,France,85,12.0,Rosé,2022.0
127051,Argentina,85,17.0,Cabernet Sauvignon,2020.0
127056,US,85,19.0,Pinot Noir,2021.0
127057,US,85,44.0,Red Blend,2019.0
127058,Australia,85,12.0,Chardonnay,2020.0
127061,US,92,74.0,Cabernet Sauvignon,2016.0
127063,US,92,48.0,Bordeaux-style Red Blend,2014.0
127066,US,92,49.0,Syrah,2017.0
127069,US,92,37.0,Cabernet Sauvignon,2017.0
127070,US,92,30.0,Riesling,2018.0
127072,US,92,39.0,Chardonnay,2016.0
127073,US,92,65.0,Bordeaux-style Red Blend,2017.0
127077,US,92,49.0,Cabernet Sauvignon,2016.0
127079,US,92,43.0,Riesling,2018.0
127080,US,92,38.0,Riesling,2018.0
127082,US,92,65.0,Syrah,2015.0
127084,US,92,29.0,Pinot Noir,2019.0
127085,US,92,38.0,Red Blend,2017.0
127086,US,92,77.0,Cabernet Sauvignon,2016.0
127087,US,92,48.0,Cabernet Sauvignon,2015.0
127088,US,92,62.0,Cabernet Sauvignon,2014.0
127089,Australia,83,21.0,Pinot Noir,2012.0
127091,US,83,30.0,Chardonnay,2012.0
127092,US,83,44.0,Red Blend,2012.0
127094,US,83,28.0,Merlot,2011.0
127095,US,83,15.0,Chardonnay,2012.0
127097,France,83,12.0,Cabernet Sauvignon,2013.0
127099,US,83,19.0,Merlot,2012.0
127100,Argentina,83,21.0,Chardonnay,2011.0
127103,Argentina,83,21.0,Merlot,2012.0
127105,US,83,14.0,Sauvignon Blanc,2013.0
127106,Australia,83,13.0,Chardonnay,2013.0
127107,US,83,43.0,Bordeaux-style Red Blend,2011.0
127112,US,86,16.0,Sauvignon Blanc,2021.0
127113,France,86,16.0,Bordeaux-style Red Blend,2020.0
127114,France,86,17.0,Bordeaux-style Red Blend,2020.0
127116,US,86,17.0,Rosé,2021.0
127118,France,86,14.0,Rosé,2021.0
127121,US,86,18.0,Chardonnay,2020.0
127123,US,86,23.0,Chardonnay,2020.0
127124,US,86,14.0,Chardonnay,2020.0
127125,US,86,15.0,Rosé,2021.0
127140,US,83,27.0,Pinot Noir,2016.0
127141,US,83,21.0,Red Blend,2016.0
127142,Chile,82,11.0,Rosé,2017.0
127143,US,82,33.0,Pinot Noir,2016.0
127144,US,82,31.0,Pinot Noir,2015.0
127146,US,82,22.0,Syrah,2016.0
127147,US,82,22.0,Pinot Noir,2016.0
127148,US,82,21.0,Pinot Noir,2015.0
127149,US,82,8.0,Chardonnay,2017.0
127150,US,82,8.0,Sauvignon Blanc,2017.0
127151,US,82,28.0,Pinot Noir,2016.0
127152,US,82,13.0,Cabernet Sauvignon,2016.0
127153,US,82,19.0,Merlot,2016.0
127154,US,82,10.0,Chardonnay,2017.0
127155,US,82,52.0,Cabernet Sauvignon,2014.0
127156,US,82,8.0,Chardonnay,2017.0
127158,Chile,82,10.0,Sauvignon Blanc,2017.0
127159,US,82,9.0,Rosé,2016.0
127160,Chile,82,9.0,Sauvignon Blanc,2017.0
127161,US,82,21.0,Bordeaux-style Red Blend,2015.0
127163,US,82,14.0,Cabernet Sauvignon,2015.0
127166,Chile,82,9.0,Sauvignon Blanc,2017.0
127168,US,83,23.0,Chardonnay,2012.0
127169,Chile,83,14.0,Chardonnay,2013.0
127171,US,83,28.0,Cabernet Sauvignon,2008.0
127172,US,83,16.0,Pinot Noir,2012.0
127173,US,83,33.0,Merlot,2010.0
127175,US,83,54.0,Red Blend,2010.0
127176,US,83,16.0,Chardonnay,2012.0
127179,Chile,83,24.0,Chardonnay,2011.0
127180,Italy,83,15.0,Chardonnay,2013.0
127184,US,82,17.0,Red Blend,2012.0
127185,US,82,20.0,Sauvignon Blanc,2011.0
127187,US,94,66.0,Cabernet Sauvignon,2018.0
127188,US,94,46.0,Pinot Noir,2020.0
127189,US,94,54.0,Bordeaux-style Red Blend,2019.0
127192,US,94,54.0,Syrah,2019.0
127193,US,94,50.0,Syrah,2019.0
127194,US,94,42.0,Pinot Noir,2020.0
127199,US,94,59.0,Cabernet Sauvignon,2019.0
127200,US,94,39.0,Pinot Noir,2020.0
127201,US,94,89.0,Bordeaux-style Red Blend,2019.0
127202,US,94,43.0,Chardonnay,2020.0
127203,US,94,48.0,Syrah,2020.0
127204,US,94,44.0,Pinot Noir,2020.0
127205,US,94,41.0,Chardonnay,2020.0
127206,US,94,108.0,Cabernet Sauvignon,2017.0
127207,US,94,54.0,Syrah,2019.0
127208,US,94,48.0,Pinot Noir,2020.0
127209,US,94,32.0,Riesling,2021.0
127211,Australia,94,69.0,Cabernet Sauvignon,2018.0
127214,US,94,41.0,Pinot Noir,2020.0
127215,US,94,50.0,Pinot Noir,2020.0
127216,US,94,57.0,Bordeaux-style Red Blend,2019.0
127226,US,87,19.0,Red Blend,2018.0
127229,France,87,27.0,Rosé,2020.0
127231,US,87,21.0,Riesling,2020.0
127232,US,87,31.0,Cabernet Sauvignon,2017.0
127233,US,87,23.0,Chardonnay,2019.0
127234,US,87,61.0,Cabernet Sauvignon,2014.0
127235,US,87,21.0,Pinot Noir,2020.0
127238,US,87,22.0,Chardonnay,2019.0
127239,US,87,22.0,Riesling,2019.0
127241,Spain,87,17.0,Red Blend,2020.0
127242,US,87,19.0,Chardonnay,2020.0
127243,US,87,23.0,Sauvignon Blanc,2018.0
127244,Italy,87,32.0,Red Blend,2017.0
127249,US,92,44.0,Cabernet Sauvignon,2017.0
127251,US,92,44.0,Cabernet Sauvignon,2018.0
127254,US,92,39.0,Syrah,2019.0
127255,US,92,36.0,Chardonnay,2019.0
127257,US,92,44.0,Pinot Noir,2019.0
127259,US,92,34.0,Pinot Noir,2018.0
127260,US,92,71.0,Cabernet Sauvignon,2017.0
127261,US,92,38.0,Pinot Noir,2019.0
127269,US,92,39.0,Chardonnay,2019.0
127271,US,92,31.0,Cabernet Sauvignon,2018.0
127272,US,92,40.0,Pinot Noir,2018.0
127273,Australia,92,47.0,Pinot Noir,2019.0
127274,US,92,33.0,Chardonnay,2019.0
127275,Argentina,92,38.0,Cabernet Sauvignon,2019.0
127276,US,92,54.0,Red Blend,2017.0
127277,US,92,52.0,Pinot Noir,2016.0
127278,Australia,92,65.0,Red Blend,2015.0
127279,US,92,64.0,Pinot Noir,2018.0
127280,US,92,51.0,Pinot Noir,2016.0
127284,France,92,35.0,Sauvignon Blanc,2018.0
127286,Argentina,92,42.0,Red Blend,2017.0
127288,US,92,60.0,Pinot Noir,2017.0
127292,Italy,92,70.0,Red Blend,2016.0
127294,US,92,52.0,Syrah,2017.0
127295,Germany,92,41.0,Riesling,2017.0
127298,US,92,55.0,Bordeaux-style Red Blend,2015.0
127300,Italy,92,45.0,Red Blend,2016.0
